experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	baseAngle	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	streamLtrSequence18	streamLtrSequence19	streamLtrSequence20	timingBlips
main	109 	Alex 	 oneCued 	 0.0 	 right 	 260.245264921 	Q 	M 	0.0 	19 	0 	1.0 	LICKQNTPYBGAVREXDUZWSMJHOF	ZSCRTJIOXKGNULYQBWFHEVAPMD	TWANSRHDGFKPBCZLQVUXEMIJOY	JNVTHRXPKAUQGZMSCLBWOIFDEY	ZMPRKIOFLCDHNVUWSXJEYBQATG	IFYWKTAMXVCJNPUHZQEBDOGRLS	ZBCNXFOLATPEVDSKUYWHRJQIMG	GOJQDPRIWECMYZAXVKSNLFTBUH	RMQPABZGOEDIJWHFSKUXCNTLVY	DMAPZCUHNQVSTKBYOIGFEXWLJR	FLNSCBEMQPTDZGWYOVAKIUJXHR	UZVWTRXKNDPLOQJFCEAGBHSMYI	AYUGHRPWJINTVXCMDOESZBQLFK	FMIDBSCJUENKGLWHZYTRQVAXPO	GZXOJSFYVKABUPDHTRELIMNWCQ	DKEWCMBPFJZRLAGIOQHSUVNTXY	WFJAZNVMTBEDCKGIROYHPSXULQ	ANXBDFTSVIWELHYPJMZKGUCQOR	MQWXHERCOUVFNDTJZSIGBYKLPA	XEWBRCSLMQIDHZAKTGYJPVUONF	YLUCKXZAFQOEMIJSVHRBPWGNTD	0
main	110 	Alex 	 oneCued 	 0.0 	 left 	 123.990430915 	W 	B 	0.0 	2 	0 	-5.0 	PENWOAUFKDTSZMQHJRXLGYIVCB	FJLRDUANHEIOCKGVXTQZYPWBSM	RTPVWKJNEBIMFDAGLUZYHXOCSQ	XWQEYCBTNLGJSRZFMDVHAPKUOI	KWBDHPZEGMSQNCLUFIVJARXOTY	LAQYSZMCUEHFTNJGBVWXDPROIK	YWCFQSTNGMIAJXBVDZKOEPUHLR	DZIAYHCWMQEKUJBOGSLTFPNRXV	MDQUTJBZSWLKCIGYPXONAFEVHR	SIKCDBNRPHTFXOQJWZYGMAUEVL	FROJHASNDQPGKYTCUMWXIZELVB	QBPACZHKTLJIVDXFGUWMESONYR	JQIFBMWXPGHTLKOARSYEUVCZND	VFGIHZQKMLOBECYTJPUWXRNSAD	BWUMIEHKLGSCQVYJTDPXONZFRA	VCPRIUZSBHKTMJOWEANLFYQXDG	ARICFGXHOVEYKZDTPQUSNBJWML	XRSIENYQDVZHLKJUPATOCGWBFM	VXROPNZKUYHBFCWGELIADTJSMQ	VJZYGSCUKEPALHWMXBNQIFDTOR	PICFSMEGZNJDQURWYTLKXVHBAO	0
main	111 	Alex 	 oneCued 	 0.0 	 right 	 211.969644889 	N 	J 	0.0 	17 	0 	3.0 	IDSPTGWCNXLZJREQABYHUMVFKO	QYGTZWXSFIBDVMAHJECOLRUKPN	YDZVJPHXMFNCLOAQKWUIGSTBRE	XNGPOAZSFBIUWQCJYKELHRTVMD	MQLATKZSEOFJNGVXPDRYUCHBIW	HBCRAOLIWMJNVUGESDXQTZYKFP	ODLPTUKJFVXNBMERSQHYZCIGAW	ZIJERDXBAFCKQLUTWVHSPYOGMN	URTNLKAXEGJYDHFMCVOSIBQZPW	WZKMYFQPRJTHUGIVEDSCXNABOL	FJOPCAQNMYLUKZWSGBHREITVXD	QEHSONPXVGRYWUIKLJTZBACFDM	GJOFCQSLAHBDIVWMYENTUZXRKP	HXAWUCVLTZBNSOGFEYRQDMIKPJ	GYJXZLCPRMDQFWNIKOUTBAHVSE	BIMCHAWPRVGJDKLTUNXSYOZQFE	HWUMGSXJEIKCONZAFTRBDVPYLQ	UOIAQTJSCNVEGWPKZBHRXYFLMD	YKFPAMCVOEDSQGZBIJURXTLNWH	BQSINLTFAGWYJDKOXUHPMCZERV	QCVUDFNWBLGMXZEHJOPYSAKITR	1
main	112 	Alex 	 oneCued 	 0.0 	 left 	 93.6883437556 	K 	K 	1.0 	15 	0 	0.0 	UPCSKGDMYIRNHVXATFQLBWZEOJ	CPZDLFKJTHEGQVAWXOSUMYBNIR	XRVHLIGOUNWDBKCQAFMYZSTPJE	EVJXKYSPNFGLWBCOMZQIDAHURT	HOSKDWQCJFTEALZRNXBYPGMIUV	CONYEQSWFUHITJBPLGRADXMVZK	SPBVXWFCJLGTAMIZNUDEOKQHRY	XOEZDPCFJULHAVYKRMGBSTINQW	TBUOSXIZQNPEMJACHWLFGVDKYR	RUWMOPNXHFGVECZYSKDJLBIQTA	SPARQDVWOCLFZUKNXITHJEGMBY	BPDWQXIHCFVOMSGUJNZRKELTYA	BQNKFCPAHSZOMDRYVETIWLJUXG	UWFAVTXIOSLDNGCKZHMBRPYEJQ	GWHMSOCVANEKQRLBFIJZDTUXPY	DHJQMFGXYUKALCORTVZWIPNBSE	UHJPIGAXTNWKCBOEFYLSMVDQZR	HWXMRFJBYOQACEIKVZNUDLGPST	SGAZYWHBQLJCTEXUPKMINDVROF	GIJRETFLZMOBYPSHWAXUVDKQCN	UOMPCHKFADTIYXQNRWVSGLBZJE	0
main	113 	Alex 	 oneCued 	 0.0 	 left 	 296.04341186 	U 	U 	1.0 	15 	0 	0.0 	PGAIVTRKSCEOXNWYLHMZJDUQFB	LPNVXQMJICTEAHOWRUFKBDGSZY	FWJUXMYPTHCQVDKOEZLNRSIABG	OLHXTWIZYMPKJBGREFVNAQUDSC	IPWAFRGOXJTQMLNHVEYBUCKDSZ	VXHRQGWIFYBNCDOSJEKAPUMZTL	CHLNVJAWTEFDXOSQYBKUMPZIGR	WPYDUXBONKRSJCFHVMZAGTELQI	QCZUVERSTLDMWNJBPYOIFKGXHA	SIQWLGAEBZFCDVKTOHJYRNMUXP	NFMBHWJRAOGVQCIEPSUXTYZLDK	PWQADOMKRNUBHGICJTESZYXLVF	MJWRAIFBTYDOKEVLUQNCSZGHPX	HBZPVIRYGDWTXCMOLUEJQNKASF	LMXKVRPNBUCDJQAZOTSHGFYWEI	ALVMQKNUOIYSPXCHRGWBJEFDZT	OUBJIQPFCWDAXNZKRHTSLEMVYG	JUILRBFDSZOYCHGMWANEXVQPKT	ZXBNWDFYUVCMLKEQITJGPHAOSR	QLTXDAVCGISBHMNKWOZEFRYUJP	HUXDEYWTOSKMZPBFNCQLARJVGI	0
main	114 	Alex 	 oneCued 	 0.0 	 left 	 1.07858348788 	E 	Q 	0.0 	14 	0 	1.0 	BEXVSAYLMGFUZHKDROQPJTNICW	AMYZVJBKPGHCRWQLIXTUOESNDF	HEFRZTQVBYIMNPCXJOKGLUDSAW	QTRSYAIKLHOVCJXMWEZUDBGFPN	OPXWTRUAMZKDIJLFEBGSCNQYVH	KFIACTZMNQLWEDJVXBRUPOSGYH	GXMIWSFHARQELYVUBTJOZNDKPC	WZLRCKVMTXESUDNFHYJOQGAIBP	TRICBMAOGQFDEHWXVPZSYJNULK	CKXQVEITOMHBJYWUFNLZPAGSDR	CPBQJGYMXALRZTFOSHKUNVDWEI	PABRCJDGHMOWXESNFZYIUKTQVL	XGBHFLOIQNTWSUZKERVDAMJPCY	UFYHBLWPCEQNRVAXJDKSITZMOG	VAMPKSWGQEFCOHZNRUBJDLIXYT	IVCJYMAEWLKSNUTBDRHGZOFXPQ	AQSUICHVDYPLFGWMNERTXKJZBO	NKVIPTHAQJOLBDYMUZXFGSWREC	QDHRMXOZFLWIGJSUAYBEVTNCPK	SCVHJGPFAZDENKYQXIMLRWOTBU	TBHYANUDFOXEZKJSILGCQWMPVR	0
main	115 	Alex 	 oneCued 	 0.0 	 right 	 109.474434457 	U 	D 	0.0 	3 	0 	2.0 	QSVEMDCZRAIUFKPTYXNGBWOHJL	DCOKIFGYQNUJAZXELMPTVRSHWB	PVUKYHQXEMSAJFBWNICDTZORGL	QTBIXZEOYADVUNSWPLFRKCMJHG	OCPMAWEHLUFKZIBSRJTXQVDGYN	OKLEHJPVIUGMQCZSFTYRABDWNX	CMTKYSZAXJRNWDOQHUBLPIEGVF	MRZGIXNTDSFWLUKHQAECOVYBJP	SOJHWFBRXVLKNEMGDIPZAQYTCU	ZSIUNOVDXKACYQBRGEJPLFTHMW	GJSWCVUKYTALPZQEMIXRHNDFBO	NZGFDLYAIPOHERUBXWJSTMCQVK	KFBUNZPQHYRXMLEWCVSIATGODJ	ZPBQRODWIKYASNLVJHMEFGCTUX	TMRQXBCEOSDPLAKGHFJVUIWYNZ	CYVXHOQNLMTBJFKDWGZUREISPA	SMFRXJDHLKVZPQNYEWTACUIOGB	LQRMBDHOAUNWTIEVPYZGCXSJFK	DBJGUCYNXWHMSLQTIPEROVZFAK	UDFPKXQYCJMIVWRGETHBLNOSAZ	TWJORPZSGFDNXVAUIMKQYHCEBL	0
main	116 	Alex 	 oneCued 	 0.0 	 left 	 12.6224083547 	S 	C 	0.0 	2 	0 	2.0 	AECJZSUOKWHMITDNLVGFRPXBQY	HNOIVTAWPZYRGKFMCLBXEDUSJQ	LEBMGTQCXSHUIYZFANROPKJVDW	JKUGDEOBFIHQLXCPWZYASTRVMN	CVDJOSKMQITPUBYFHXAENZRLGW	WZEDVFATYMOQGCIUHPXBLSRNJK	QXTSIEKJUVPGMHFABYWCLROZDN	SDVUBOMNHFCKLXIGQAZRYEWPJT	VOYWNUICZQHPJEBKGXRMTSADFL	ICOXNHYWPEDLGSZJMQTFRBAUVK	HPRESLFNOAGWIYTJZUXQKDCBVM	TPJZREFQXNDYUCKWIBMOSAHLVG	JKBQUICWXPYSGFZERTLMDAHVNO	UYWHPONADMQLRVZFKISJGXBCTE	ZVQPAKIXHWFERULYOCBDNMJGTS	ASKRBXVLNOZYWDPFUMGTQCEJIH	XFLPDOZETSYMVRGKJQAHWUNBIC	QIYNCOMKPBTGEHVRDXJUFLASWZ	TMADFKQZJPCSLREUWHGVNIOYBX	WAFYHVUGKPDOTCNIQEBMLXSZJR	CIVEPJXLHWGSYFQURMKDANTZBO	0
main	117 	Alex 	 oneCued 	 0.0 	 right 	 335.789595477 	A 	G 	0.0 	10 	0 	3.0 	EDTIOKJBCHRVULGQPSFWZYAXNM	JNGKRUXYEAPIOVHTZMSDFBCWLQ	YJBVAWTCISQPFUZDRHEMGONLKX	TZFKULJAXRCEMPHGYNQBDIVWOS	BOYECRSWGMJAVIDTQUPZKFHNXL	KZUNQBHVJXIRPWSTOALECMFGDY	UYRSFTACHDLGOQWZVKJNBEIMXP	UEYXGJQIMTNSRAZOWLCHFPDKVB	LEQMJNFRXVZDGSYAUCTIBWOPKH	STOCQGUXBEYALIWJHMKPFDZNVR	BTSDXCVMLGJUAEHQNOPKIZYWRF	DVFSQYNPIJGAMCRHXUTLKWBZEO	SCMPXIVUWZQYJKDTEAHLGNRFBO	LWPUZMOJQXGAESBHVRCYDTINFK	RXKULZDFOMBITWPCNYEGSAJQVH	MUCFOBZPRWSNJXEGTKDYIAHVQL	ZAOMWDKEUIXSHBRFVLCQPTGNJY	UKIEJDQHFGLBPAXMVZSTYWNRCO	GMTDVUKXSWAPCEJRBOILQYHFZN	ZJUFYCITRWDSLVKBOAMXPNGHEQ	BLXZRHEDIPNAVMKQWSTFCOYUJG	0
main	118 	Alex 	 oneCued 	 0.0 	 right 	 168.857683009 	G 	B 	0.0 	19 	0 	5.0 	NIDPRKOHEQTYXZGJWFSUCLVBAM	NQMJOSFWGBEHCLTRZUXYKIPVDA	CJYIPLHDXSURNFQBGATKOMVWEZ	RUNDVHELIXYKTFOCAMQWPGJZSB	LSTUKNHGJWQECIRMOYBAPFXZDV	EJYMHOFLCWKASDRNBQTIXVZGUP	RKBDATOGZJYNQXPSFMCWIHLUEV	EMJSGQFKVNWYXDUCIHZAPORTBL	ZRABKFOUJSWCGTQNVILPDEXMYH	AKIPOQDTMXCEJHGYVZWSRBNFUL	AKLHNOEJXWUCFDTPZYIRVSBGQM	TENVIARBSMKPWDXOYGCUJQZFLH	UJQMGTLWNBHPIKVXSZOEDCFRYA	QJVKGEHRUXLNWIBOFSMDTCAZYP	DRQBGXKZTEFASVUIMNOPCHLYWJ	UDQYRKBEWZHJMAFGXTNOSVLPIC	LSKROMFWDTCGIZUEQYXBHJVNPA	YBMPRSEKZXANFJWTGDLCQOUHVI	XMLEYZACDFKGRBIUHOTNPQJSVW	MQKUSPFAVBWCRNGOITHZJLDYEX	KXQEORHJALCSWZBNIVGTDPMFUY	1
main	119 	Alex 	 oneCued 	 0.0 	 left 	 235.279865645 	M 	C 	0.0 	13 	0 	1.0 	QJWAOHNTSKEFCDXLPVGIUMBYZR	WCMLDNSFOTPHUBQYKZEAIRVJGX	IEQDYFKGNRXLZUCHBVPTWSJOMA	WGNDXYIEQRVAZHOSBKUCPMJLTF	LFANUZGBYJEPRXWCSTOKVMQIHD	RCFBOSHTUWKQIDLEVPXMANGYJZ	HNKMDWJTLRVOSEXPUCQIBAFYGZ	BNXCMFJGPZQOATLEWYIDSKUHVR	ATBZRENQWMVXIFYLHCOSGJKDUP	COKBUNAFYXZRISWLEGMPTJQVHD	TISCHJBZNPWQOGEDXUVALRKYMF	VOQCRGDKSXIHTZMWUNBJEYALPF	KCHEDBOVITFWURLMQAJXGZSYPN	BTELXJRVYOCMAZQDFSUPWNHKIG	ZBRHOUSJGNWXCYATDVLPMFQKIE	ACOMQVNYDTWGXFHRPEJZLSUBIK	XKBTCOVIAYFEUGPLDWSQNJMZHR	GPZSBXEFTLIUQODAKHMVRJYWNC	VYEWZJTLRIBKAOGHUCFQPMXSDN	WDBSMIYQGXEKNZJCPFVOULATRH	QLAIYGCSPDORHXVZFTJNMUBEKW	1
main	120 	Alex 	 oneCued 	 0.0 	 right 	 335.789595477 	Y 	X 	0.0 	6 	0 	1.0 	KFMBTWPGXZEUAINQJDHORSCVYL	YLKVWOUDEXMHZPGFAJIQBSTCRN	JRTCSENWQGLMYXZAIBKUOVPHFD	IYNPZSGTWBVAJUHFCKOXDEQMRL	VTKCMGSHBWUQIPRDFAXZJYNLEO	ZORUVLFCNPGEQYTBKSJDHWAXMI	RZHWKNGTDXYICALUQFPBJVMEOS	QSAIJXWOZBELPTUKNYVGRCHDFM	KPJSRQGVDTLEUFHZIXONMCBAYW	YJTELRBQKOXDGMWAZVHSNFPUIC	PUECMFKQGDIYTNZVWBRHSJLAOX	ZGAIEWDBNTXHOYMRLFSKVUQCJP	WEYHVMFPAXNBURDZLIQTCKGOSJ	PMTXJCVBAQHLSKZWOFIDRGYENU	MGKPOLTWNVSJDIHEQXBURZCFAY	GFRSOBTPUZHELCMWKNVDIQJXAY	QLCTKVGEASINOMDFRPBWUZJXYH	JKNGVSWMHOIBQYZRELDFCTAUXP	YEDLNOUQVPBRSFHJZMKCTIXGWA	EHBOGDZPVTQRKISCXNLFJMWAUY	IMTSJXQZBHGFWYEOUCDPRLVNKA	1
main	121 	Alex 	 oneCued 	 0.0 	 left 	 292.622287031 	D 	Y 	0.0 	4 	0 	1.0 	AIPECJQFURWHDXGLTMKYOVNBZS	VJBRLZEPTMSAHWNXCOIDKUGYQF	DXQLZGPBFNRKYWTCOHEIAUMJVS	CYLBOTJRGEANXUPHKSZDMWIVQF	NFOMJHPEYDLXABWGTUCKSZQRVI	BAJDMKXFLQCVHOSGERPYTZNUIW	TBXRMSZDVKJPHGELFCNWQYOUIA	IVFZHSDWAEYTJMGKCRXPOUQBLN	BKSQGECUNMOHIPLFWJRAXYZVTD	TBQPLWFUAGKDOMVJIESCXZRNHY	TGIVDARLFJOWUCPSHBNXYKQZME	DWNEKMXBTLYHVJFOSPGZRCUAIQ	PGKJUCHVXMDFEWBTZAYRSOILQN	ZWBALOUSJEMXKPNDITYVCGHRQF	PQDFBLAJKYVSEWORUHCNMTXIGZ	DFOMJPCWYABVLQHREZSXNKITUG	TREGJQOYNVIULXBPDCMWSFHAKZ	YLXOMQHFVAPKIRGCSDTEBJZUNW	SGAJBXEHKMOICRLYQUWZNPFTVD	NFHICWMRYPQXOLBGESTDAZKJVU	OHSYFDMLIAGJBPRWKNCXVUZEQT	1
main	122 	Alex 	 oneCued 	 0.0 	 right 	 109.474434457 	B 	G 	0.0 	20 	0 	2.0 	URVAHESNJIPOYLFQXWTKMCZDBG	GLFNRAXDSPUMBHOVYEKQJTWCIZ	HGXEMTZYLCWPNIAKJOVUDQSRFB	OFSVXRULDZINQJYKGTAWPHEMCB	CVPWUENGSIXKMDROATLZJQFHYB	JLAOKMNSIXPVGTQYEUWRFBDHZC	IMXVLRFNSJHQTUEOKGWCAPYZBD	CTASJLRBZDPFIEVYGNQOMUHXWK	FZTSCYLBJVADHNKXRMQGWPUIOE	NGLQFIWTUKBCROYDVEXJSPMZAH	LAHIKDRESNUVWZCJYBFTOQXMPG	HGINFXVQDUABESWKLORCYMTJZP	QNAOWEDTFKURSBGMIXVCYHJLPZ	VPUEDFJZMHYGBRLCNSTXAWQOKI	WRYDBSEHZJKVNMFPIGUATXLCOQ	ERSIXCGULNDOYBFWTQVKAZHPMJ	DXJYFSVLBWITPQRZMNHCGAEOKU	PVHBXRNZKIWOJASFCQGDUMTEYL	CKUTWGONASJHLEPMRXFDBVQIYZ	XZNTGHSKQREADLOYFUVJBPMICW	OMWJPYURQCGIBDLFKXEVHNSATZ	0
main	123 	Alex 	 oneCued 	 0.0 	 right 	 106.999756137 	W 	U 	0.0 	5 	0 	2.0 	CXUFGPAKBOHQSEJVWDMTIYZRLN	HPJZOBLMRSWDUVEIFAXYKGQCNT	QPLWTBEDOVACZMRSGUFHKNYIXJ	HXYRWDTGMIEKNBOQCAUPZJSVLF	GKYMUIOFJWCSDHBENTQALPRZXV	GFTOJIQULWESHMCXVDRNYKBZAP	WHILGPSTXJCQDVKNORMYEAFUZB	PFJLNBYUOGCTIERKWAZHMVSXDQ	NXECIRUTQMKVYWFDPGOZHBALJS	YUAMJRGFIWOZQELTKDSHVBCXPN	IBHXNMFCJQGERUAWZYLTKDSOVP	EXPLMDBIJOQCRAKTWYZSUGNHVF	ELMNAPUVRFODCQWIHJXBKGTZYS	REJCYTNFBZPSVDOLGWMAHUKXIQ	NLVTCMGEPJBQSUDHIZOWYFRKAX	QMHZSJFRTLGPEYBDKXUAWOCVIN	JLVZWHMGAYNIXUDPSTCQKBORFE	TFQYBLVOGNHREAUSMCJPWKDZXI	SUBZMPHIWALNVQCFXDOYKERJGT	EBWOUXVCYQKADRPJMSFHGLNIZT	XGCVPIDUJZBLRSMHFONTYWAQEK	0
main	124 	Alex 	 oneCued 	 0.0 	 left 	 1.07858348788 	D 	G 	0.0 	7 	0 	4.0 	BWEKQVYRSCJTUMFZIAPLGHNOXD	HRPWYEABDTVZOJQCMKLUIFXSGN	MQITZNKABWXDLPCOEVJSRFYHUG	WOVMYCEGDJLSRHKPZTFAXUQNIB	RMHUOKWCZDILFNXAQYPJSTBEVG	EOWKVCSPULDTZGRMYINAJXHFQB	OGTCIKXFBEQUWYAZVLSRJNPHMD	HZQKBFNRGPJYDUOMLSICVAWTEX	XFHIUVMZKSWCALGEJDORNQTYBP	VYCPGHUXDNJOFKWTZRQIEMLASB	BWDIVNHYLXMZJETPSRQAFCGOKU	ZMLFIOGTWYUDCVKHXNEJSRAQBP	UYLCZXAMISFHKBONRPDTVJWQGE	JAHDVZNYGFUOSXREBLQKPCIMTW	SEIFBKQZRNTCMJYDGXVLWAOHPU	YFCBHGWJPSVLKTMNOXZQDUIAER	KSVMNZELAIXCPUOTQHGJBRDFYW	VECTURJKBPMHYNOZQXDGWSFILA	OCNXRUJYQTPZKMFDGHIASBLVWE	LIETVZHJPCWQRMUOGNBFAKXYSD	KPBYDGFJQHAUROXVTEIZNMCWSL	0
main	125 	Alex 	 oneCued 	 0.0 	 right 	 355.854892661 	K 	A 	0.0 	15 	0 	2.0 	HFEXAQSDPWRVNIMTCUKOJYBZGL	KJCZWSHVQPXTDGBOELMFYUANRI	MCELPUSZTKBJOANXVFGYIDHQWR	MHYPWEXNCLGQSDTKIBJRUFAOZV	CYXUEAJHMISDVBZQFOKPRWTGLN	KFWSXPOBJVDLIUMEHATYGRNZQC	UPNAJSBTXCIDHWEMKQVZYGFLOR	TDHQKFSCWAIOPYULJNVEMZRBXG	DKZSWIJAOQUGFVYCNBLRHPXMTE	PZESLKTGYDBMRAHVNFUOIQWCXJ	LZHNQWTVXAPFRYJBMIOEGSKDCU	AOEZJRWNPSBMICUYXQTFVKHLGD	DQENPHBRTYSIUZLXVFJACKWMGO	OYPEIGQDFCKUALJBSNZHRWMTVX	DOJZWQXYNGUFTIKVBAPHLCRMSE	YZGIQCPEUFAHKJBMTRNSVDLWOX	LMTQGZDVYBPIJKUXHWSOCREFNA	ORLBUSXDTVAPCZIKNEJHQFGMWY	SBAWUGTVIJHYPOQNMKFDCLEXRZ	MQNHPAUYKJTBGCVROEDSFZXIWL	UBXPGDWCQKARNHITZEVOFYLMSJ	1
main	126 	Alex 	 oneCued 	 0.0 	 left 	 101.994384089 	Z 	A 	0.0 	17 	0 	3.0 	VZELIRSFMTXHDGUNCKWABOYPQJ	QWXETMYVOZNAKGUDISLJCBFPHR	VZLOIJWASRFGHYTPBDQUCXKNME	CLDYUGWIRTPOEMVASHFQNBZJKX	IWSJUATDBCQVEFXZKHRMLGYONP	GCVXIDFHYAQPJMSBUZOWKENLRT	OJBGXKDTFNWSLVZARICHMUYPEQ	ZYBKRAXNLFHUJOVIPGCTMSWQDE	KXLNJQEFRVMHTGDBUOAISPWYZC	ENHZWBUVKJTOXSYALPCMIFRQGD	WUXPZERTMGDNCABJQLVKYFIOHS	EKAZNCPDQHWJOSGLBVIFXMRUTY	FINGWJDAQRTXUEMHPZBOSKVLYC	HDGUBTCKOFLYZNXWJIMRAVEQSP	DOKHSNJZUTWQYERFLXIAPVMCGB	URWQSADFLKMGZJTNHCIYBVPOXE	JMAZIEXNVTRGUCSYLBFDHWPQOK	DWUKNJAOQZTEISLVRHGYMCBPFX	VZSBKEQMXPCNTHLODAIGWURFJY	TDLWIQCJZHXVNKEPOMGYRAUBFS	YFTSRMNUBCJEPOGAQIWXLKVDHZ	0
main	127 	Alex 	 oneCued 	 0.0 	 right 	 260.245264921 	K 	B 	0.0 	15 	0 	4.0 	ZJSTVEPCXFNUQWKGMRDOYIBHLA	PTGMLRNFEIAKHZQJSBCYDWVUOX	FXNDIVBQCAMSKWLEUJTGRPOYZH	HOXGNFPQUYJRDBZLEMCAIWVKTS	EYVOHUNJLDPMWKTFCSGIQXARBZ	VWNSPHMYFLZUBRJAIQEKOTCGXD	BEXPLRNSZHGFMOAIVWCKTJUQYD	TMVQJZAHUINRBYDLOCGFESXWPK	PDRLEIKCGBNHJATYMWOFQXSUVZ	JSZGOQMBIHKARUWPXYNFCLVEDT	OYPRNKSGQBAMVEUWFIXHTLCDZJ	GPCQKMZDIULJRSWNTXYBFVAOHE	AKCZXIWSULBNMGPEDYFQVHOTJR	HAGZCQSKRDYFWJNEUTVLOMBXIP	RTIOZBLMJUPSKQYHCFAXNEGDVW	WQDRUHEABOVGKFJYCXPLNMITSZ	KZQJICFSAGLTUDWVPOBRXEYHNM	SDHGCFUVMNYJEKIPWZQAOLXBTR	POCBSEXYKFQUDLRZNTHMGVJWAI	VEQPHWTLCROFSANKMIBUZYJGDX	WZUADINGSOCKLFTEMHPJRQXBVY	0
main	128 	Alex 	 oneCued 	 0.0 	 left 	 12.6224083547 	K 	R 	0.0 	15 	0 	-4.0 	XQLBVWPJEFSICNARGMOZDHUYTK	UMYCAOGEFJPISBDXRTKNVHLQWZ	GPEUHNQFTVOLDMKZBAJCSRYIXW	YVIRUXFMDSCAHNZOBTGJPWKELQ	TDYQZVJFOKANBWRHLXIEUGPSMC	TONHJDPYRXIZBGASUEMKFQCVLW	UWXGQLYCDEJKNSATOPVHIRMFZB	OLAVXGNKFBTRPWQCUISEJHYMDZ	ZXEJMVBRGHTIAPUFCDSKQLYWNO	WYNLAJQXKZGETSUFHCDRPVOBMI	QABWNZIVRPOFTYUGHMCJLEXSKD	IXYADUHMOVLJGPNRCWETFQKBZS	ROSIVYLCDQHUMAXJKPBTZEGNFW	KNQIJSDTUEMHYALZGVBORWCFXP	CEWKDGXHYIPULRANZSMQTJBFVO	FEIKABZRWHGNJLUOQTYCMDVXPS	DZHFPNABIYOTGKWCRSVXJMULEQ	CPSHIVQTJULMKRWOXFBZGAENDY	LRJHZAIGTNSXBWQMKUPCODEFYV	DGLQCSUJFAOERTKBZPYNVMHXWI	TYZNMGDOVLJIRWCPHKQEAXFBUS	1
main	129 	Alex 	 oneCued 	 0.0 	 left 	 123.990430915 	B 	C 	0.0 	4 	0 	2.0 	EHFINKMJTUQYSZBVAOXPWLGCDR	QAWGKTYEJOULDHIVXMZNCPSFRB	KGZDOYMCABPSULJQRVHNTFWIXE	BTOURDYFPHLEVJXWNQAMSGIZKC	KGVXWTIQNCPBHMJSFRELYUAZOD	UVSHGRTDFKBONYPJEIWAMZXCLQ	TDGHCLKYBVMQJZSPIOFEWNAUXR	AQJFUOHWTLNMXCGSZRIPVBEYKD	VYHOJFDPSWCGXIKLQREUTZNAMB	AIDGTMVSEXKHZYWQLBRJOFUCPN	ZFRXAWLBQIPNYCKOESMTGDHJVU	MJHNECDFYVGBORTSQLPUAWKIZX	JDBOXZPUCIRMTGKANEQSHWVLFY	VUGXOEJCWZTNLDMSBHIYRFPQAK	YJVRBELSADUMKQWIGOFHTXZCNP	XCKZTISPNUHGMBLEVYDWOAFJRQ	SOHTZWEYAXBNULIGPMQDFRCKVJ	TJCNZLFKMWEUORHXDIPYGVSQAB	BRLMICJUVKPTQNGYASZFHWDOEX	IULTYQREDWCAFPBSHJXGMNKZOV	CJXMTDNGEOQVFPWARLBSKYZHIU	0
main	130 	Alex 	 oneCued 	 0.0 	 right 	 280.537269047 	R 	J 	0.0 	1 	0 	1.0 	CPRBIHXVNFMLKZYEAJUTSDOGQW	HFVMPUJRTOLEQCZNYBWXDKGIAS	LTOPEIKAXNCSJWHVDMYFQRGZBU	YPKSRTGZHWUEIMFXLQAONVJCBD	EMRWOGZUTCDYHFKAXSJLQBNVIP	EDAOZVBUIQLGKHNWRCFJYTMXPS	DTUXJGPYIEMWZVHAOSLNBKFQCR	OUDNYMGBSHLRZEITAXPKWCJVFQ	IBCVZSUQYPHXEJWNFRTGALMDKO	IGOJYEKBLPAXSWCMNTZRQDUFHV	RWPFEKSADVLTCQUBYJOHNXGMZI	UILRHMPFQSBEGJAOYZNDWVXKTC	KSXZMPLGRBDUEHOCQNWIYFAJTV	QVDBYWUMSIOKZCRPJGFTAEXHNL	NTSEPWQZXDGAHYKRUOCMLFJIBV	YMLTXKVUQWORICJGBNAZDFEPSH	QCDRUMYWOZTIEKHFPSXJBAGVNL	SEYGUTQPZWLHVRBJNOXCDKIMAF	AINRXVFSCDBQPLJOYZMGWTUKEH	AYSGFHQIWMTPVEJLCUBRNODXKZ	KUJXVNSOZFQPDMHCYRLGTBEAIW	1
