"exp"	"condition"	"error"	"ID"	"targetSP"	"fixationReject"	"button"
""	"twoStreams"	1	"SH20"	9	FALSE	0
""	"twoStreams"	4	"SH20"	6	FALSE	0
""	"twoStreams"	2	"SH20"	9	FALSE	0
""	"twoStreams"	-1	"SH20"	6	FALSE	0
""	"twoStreams"	2	"SH20"	9	FALSE	0
""	"twoStreams"	0	"SH20"	6	FALSE	0
""	"twoStreams"	1	"SH20"	7	FALSE	0
""	"twoStreams"	0	"SH20"	6	FALSE	0
""	"twoStreams"	1	"SH20"	8	FALSE	0
""	"twoStreams"	2	"SH20"	10	FALSE	0
""	"twoStreams"	1	"SH20"	7	FALSE	0
""	"twoStreams"	1	"SH20"	9	TRUE	0
""	"twoStreams"	0	"SH20"	8	FALSE	0
""	"twoStreams"	0	"SH20"	9	FALSE	0
""	"twoStreams"	1	"SH20"	8	FALSE	0
""	"twoStreams"	1	"SH20"	8	FALSE	0
""	"twoStreams"	2	"SH20"	10	FALSE	0
""	"twoStreams"	1	"SH20"	7	TRUE	0
""	"twoStreams"	0	"SH20"	6	FALSE	0
""	"twoStreams"	0	"SH20"	10	FALSE	0
""	"twoStreams"	1	"SH20"	8	FALSE	0
""	"twoStreams"	1	"SH20"	6	FALSE	0
""	"twoStreams"	6	"SH20"	9	FALSE	0
""	"twoStreams"	0	"SH20"	6	FALSE	0
""	"twoStreams"	1	"SH20"	10	FALSE	0
""	"twoStreams"	1	"SH20"	8	FALSE	0
""	"twoStreams"	3	"SH20"	6	FALSE	0
""	"twoStreams"	2	"SH20"	7	FALSE	0
""	"twoStreams"	1	"SH20"	8	TRUE	0
""	"twoStreams"	0	"SH20"	9	FALSE	0
""	"twoStreams"	0	"SH20"	9	TRUE	0
""	"twoStreams"	1	"SH20"	7	TRUE	0
""	"twoStreams"	2	"SH20"	6	FALSE	0
""	"twoStreams"	1	"SH20"	9	FALSE	0
""	"twoStreams"	0	"SH20"	10	FALSE	0
""	"twoStreams"	1	"SH20"	7	FALSE	0
""	"twoStreams"	2	"SH20"	7	FALSE	0
""	"twoStreams"	0	"SH20"	6	FALSE	0
""	"twoStreams"	1	"SH20"	10	FALSE	0
""	"twoStreams"	0	"SH20"	8	FALSE	0
""	"twoStreams"	1	"SH20"	6	FALSE	0
""	"twoStreams"	0	"SH20"	10	FALSE	0
""	"twoStreams"	1	"SH20"	10	FALSE	0
""	"twoStreams"	1	"SH20"	6	FALSE	0
""	"twoStreams"	2	"SH20"	7	TRUE	0
""	"twoStreams"	0	"SH20"	7	TRUE	0
""	"twoStreams"	0	"SH20"	9	FALSE	0
""	"twoStreams"	1	"SH20"	8	FALSE	0
""	"twoStreams"	8	"SH20"	9	FALSE	0
""	"twoStreams"	1	"SH20"	10	FALSE	0
""	"twoStreams"	1	"SH20"	10	FALSE	0
""	"twoStreams"	0	"SH20"	6	FALSE	0
""	"twoStreams"	1	"SH20"	7	FALSE	0
""	"twoStreams"	2	"SH20"	6	FALSE	0
""	"twoStreams"	2	"SH20"	9	FALSE	0
""	"twoStreams"	1	"SH20"	6	FALSE	0
""	"twoStreams"	-1	"SH20"	7	FALSE	0
""	"twoStreams"	2	"SH20"	10	FALSE	0
""	"twoStreams"	0	"SH20"	9	FALSE	0
""	"twoStreams"	0	"SH20"	7	FALSE	0
""	"twoStreams"	1	"SH20"	6	FALSE	0
""	"twoStreams"	-4	"SH20"	9	FALSE	0
""	"twoStreams"	4	"SH20"	6	FALSE	0
""	"twoStreams"	2	"SH20"	7	FALSE	0
""	"twoStreams"	1	"SH20"	8	FALSE	0
""	"twoStreams"	10	"SH20"	8	FALSE	0
""	"twoStreams"	4	"SH20"	8	FALSE	0
""	"twoStreams"	-1	"SH20"	9	FALSE	0
""	"twoStreams"	1	"SH20"	6	TRUE	0
""	"twoStreams"	1	"SH20"	10	FALSE	0
""	"twoStreams"	1	"SH20"	9	FALSE	0
""	"twoStreams"	1	"SH20"	7	TRUE	0
""	"twoStreams"	0	"SH20"	9	FALSE	0
""	"twoStreams"	1	"SH20"	7	FALSE	0
""	"twoStreams"	1	"SH20"	10	FALSE	0
""	"twoStreams"	1	"SH20"	8	FALSE	0
""	"twoStreams"	1	"SH20"	7	FALSE	0
""	"twoStreams"	0	"SH20"	10	FALSE	0
""	"twoStreams"	7	"SH20"	9	FALSE	0
""	"twoStreams"	1	"SH20"	8	FALSE	0
""	"twoStreams"	1	"SH20"	8	FALSE	0
""	"twoStreams"	1	"SH20"	9	FALSE	0
""	"twoStreams"	1	"SH20"	7	FALSE	0
""	"twoStreams"	0	"SH20"	8	FALSE	0
""	"twoStreams"	2	"SH20"	6	FALSE	0
""	"twoStreams"	0	"SH20"	10	FALSE	0
""	"twoStreams"	1	"SH20"	8	FALSE	0
""	"twoStreams"	1	"SH20"	10	FALSE	0
""	"twoStreams"	0	"SH20"	6	FALSE	0
""	"eightStreams"	1	"SH20"	6	FALSE	0
""	"eightStreams"	1	"SH20"	7	FALSE	0
""	"eightStreams"	1	"SH20"	10	FALSE	0
""	"eightStreams"	1	"SH20"	6	FALSE	0
""	"eightStreams"	1	"SH20"	7	FALSE	0
""	"eightStreams"	0	"SH20"	9	FALSE	0
""	"eightStreams"	0	"SH20"	7	FALSE	0
""	"eightStreams"	2	"SH20"	8	FALSE	0
""	"eightStreams"	1	"SH20"	8	FALSE	0
""	"eightStreams"	0	"SH20"	8	FALSE	0
""	"eightStreams"	1	"SH20"	10	FALSE	0
""	"eightStreams"	1	"SH20"	6	FALSE	0
""	"eightStreams"	10	"SH20"	9	FALSE	0
""	"eightStreams"	1	"SH20"	10	FALSE	0
""	"eightStreams"	1	"SH20"	9	FALSE	0
""	"eightStreams"	1	"SH20"	7	FALSE	0
""	"eightStreams"	1	"SH20"	10	TRUE	0
""	"eightStreams"	1	"SH20"	9	FALSE	0
""	"eightStreams"	1	"SH20"	6	FALSE	0
""	"eightStreams"	2	"SH20"	8	FALSE	0
""	"eightStreams"	0	"SH20"	9	FALSE	0
""	"eightStreams"	1	"SH20"	8	FALSE	0
""	"eightStreams"	0	"SH20"	10	TRUE	0
""	"eightStreams"	1	"SH20"	7	FALSE	0
""	"eightStreams"	1	"SH20"	7	FALSE	0
""	"eightStreams"	2	"SH20"	7	FALSE	0
""	"eightStreams"	1	"SH20"	6	FALSE	0
""	"eightStreams"	2	"SH20"	9	FALSE	0
""	"eightStreams"	3	"SH20"	9	FALSE	0
""	"eightStreams"	15	"SH20"	8	FALSE	0
""	"eightStreams"	1	"SH20"	8	FALSE	0
""	"eightStreams"	1	"SH20"	7	FALSE	0
""	"eightStreams"	3	"SH20"	9	FALSE	0
""	"eightStreams"	0	"SH20"	6	FALSE	0
""	"eightStreams"	1	"SH20"	10	FALSE	0
""	"eightStreams"	1	"SH20"	6	FALSE	0
""	"eightStreams"	2	"SH20"	8	FALSE	0
""	"eightStreams"	3	"SH20"	6	FALSE	0
""	"eightStreams"	4	"SH20"	10	TRUE	0
""	"eightStreams"	1	"SH20"	10	FALSE	0
""	"eightStreams"	1	"SH20"	9	FALSE	0
""	"eightStreams"	0	"SH20"	7	FALSE	0
""	"eightStreams"	0	"SH20"	7	FALSE	0
""	"eightStreams"	1	"SH20"	6	TRUE	0
""	"eightStreams"	7	"SH20"	9	FALSE	0
""	"eightStreams"	2	"SH20"	8	FALSE	0
""	"eightStreams"	1	"SH20"	6	FALSE	0
""	"eightStreams"	0	"SH20"	10	FALSE	0
""	"eightStreams"	1	"SH20"	8	FALSE	0
""	"eightStreams"	1	"SH20"	7	FALSE	0
""	"eightStreams"	1	"SH20"	9	FALSE	0
""	"eightStreams"	1	"SH20"	9	FALSE	0
""	"eightStreams"	0	"SH20"	8	FALSE	0
""	"eightStreams"	1	"SH20"	9	FALSE	0
""	"eightStreams"	1	"SH20"	7	FALSE	0
""	"eightStreams"	15	"SH20"	6	FALSE	0
""	"eightStreams"	1	"SH20"	7	FALSE	0
""	"eightStreams"	2	"SH20"	6	TRUE	0
""	"eightStreams"	1	"SH20"	8	FALSE	0
""	"eightStreams"	-1	"SH20"	6	FALSE	0
""	"eightStreams"	1	"SH20"	9	FALSE	0
""	"eightStreams"	-7	"SH20"	10	FALSE	0
""	"eightStreams"	0	"SH20"	7	TRUE	0
""	"eightStreams"	15	"SH20"	8	FALSE	0
""	"eightStreams"	1	"SH20"	6	FALSE	0
""	"eightStreams"	1	"SH20"	10	FALSE	0
""	"eightStreams"	2	"SH20"	6	TRUE	0
""	"eightStreams"	1	"SH20"	10	FALSE	0
""	"eightStreams"	3	"SH20"	6	FALSE	0
""	"eightStreams"	1	"SH20"	9	TRUE	0
""	"eightStreams"	1	"SH20"	8	FALSE	0
""	"eightStreams"	1	"SH20"	7	FALSE	0
""	"eightStreams"	-1	"SH20"	10	FALSE	0
""	"eightStreams"	0	"SH20"	10	FALSE	0
""	"eightStreams"	11	"SH20"	7	FALSE	0
""	"eightStreams"	-3	"SH20"	8	FALSE	0
""	"eightStreams"	1	"SH20"	10	FALSE	0
""	"eightStreams"	1	"SH20"	8	FALSE	0
""	"eightStreams"	2	"SH20"	10	FALSE	0
""	"eightStreams"	4	"SH20"	9	FALSE	0
""	"eightStreams"	0	"SH20"	9	FALSE	0
""	"eightStreams"	-1	"SH20"	10	FALSE	0
""	"eightStreams"	0	"SH20"	10	FALSE	0
""	"eightStreams"	2	"SH20"	9	FALSE	0
""	"eightStreams"	3	"SH20"	10	FALSE	0
""	"eightStreams"	1	"SH20"	6	FALSE	0
""	"eightStreams"	9	"SH20"	10	FALSE	0
""	"eightStreams"	0	"SH20"	8	TRUE	0
""	"eightStreams"	1	"SH20"	9	FALSE	0
""	"eightStreams"	1	"SH20"	7	FALSE	0
""	"eightStreams"	1	"SH20"	8	FALSE	0
""	"eightStreams"	1	"SH20"	9	FALSE	0
""	"eightStreams"	1	"SH20"	6	FALSE	0
""	"eightStreams"	-6	"SH20"	9	FALSE	0
""	"eightStreams"	0	"SH20"	10	FALSE	0
""	"eightStreams"	-2	"SH20"	9	FALSE	0
""	"eightStreams"	2	"SH20"	8	FALSE	0
""	"eightStreams"	1	"SH20"	10	FALSE	0
""	"eightStreams"	2	"SH20"	7	FALSE	0
""	"eightStreams"	1	"SH20"	9	FALSE	0
""	"eightStreams"	1	"SH20"	6	FALSE	0
""	"eightStreams"	3	"SH20"	6	FALSE	0
""	"eightStreams"	0	"SH20"	7	FALSE	0
""	"eightStreams"	2	"SH20"	7	FALSE	0
""	"eightStreams"	10	"SH20"	6	FALSE	0
""	"eightStreams"	0	"SH20"	9	FALSE	0
""	"eightStreams"	2	"SH20"	8	FALSE	0
""	"eightStreams"	8	"SH20"	7	FALSE	0
""	"eightStreams"	2	"SH20"	6	FALSE	0
""	"eightStreams"	0	"SH20"	7	FALSE	0
""	"eightStreams"	2	"SH20"	8	FALSE	0
""	"eightStreams"	2	"SH20"	6	FALSE	0
""	"eightStreams"	-1	"SH20"	10	FALSE	0
""	"eightStreams"	1	"SH20"	7	FALSE	0
""	"eightStreams"	1	"SH20"	7	FALSE	0
""	"eightStreams"	1	"SH20"	8	FALSE	0
""	"eightStreams"	1	"SH20"	6	FALSE	0
""	"eightStreams"	0	"SH20"	8	FALSE	0
""	"eightStreams"	2	"SH20"	10	FALSE	0
""	"eightStreams"	0	"SH20"	8	FALSE	0
""	"twoStreams"	1	"ZZ9"	7	TRUE	0
""	"twoStreams"	10	"ZZ9"	9	TRUE	0
""	"twoStreams"	13	"ZZ9"	7	TRUE	0
""	"twoStreams"	1	"ZZ9"	8	TRUE	0
""	"twoStreams"	-2	"ZZ9"	9	TRUE	0
""	"twoStreams"	-3	"ZZ9"	6	TRUE	0
""	"twoStreams"	13	"ZZ9"	10	FALSE	0
""	"twoStreams"	1	"ZZ9"	9	FALSE	0
""	"twoStreams"	0	"ZZ9"	6	FALSE	0
""	"twoStreams"	5	"ZZ9"	8	FALSE	0
""	"twoStreams"	2	"ZZ9"	10	FALSE	0
""	"twoStreams"	1	"ZZ9"	6	FALSE	0
""	"twoStreams"	-6	"ZZ9"	7	FALSE	0
""	"twoStreams"	0	"ZZ9"	10	FALSE	0
""	"twoStreams"	1	"ZZ9"	6	FALSE	0
""	"twoStreams"	-1	"ZZ9"	9	FALSE	0
""	"twoStreams"	2	"ZZ9"	8	FALSE	0
""	"twoStreams"	-1	"ZZ9"	8	FALSE	0
""	"twoStreams"	2	"ZZ9"	9	FALSE	0
""	"twoStreams"	3	"ZZ9"	6	FALSE	0
""	"twoStreams"	5	"ZZ9"	8	FALSE	0
""	"twoStreams"	1	"ZZ9"	6	FALSE	0
""	"twoStreams"	1	"ZZ9"	10	FALSE	0
""	"twoStreams"	0	"ZZ9"	7	FALSE	0
""	"twoStreams"	4	"ZZ9"	9	FALSE	0
""	"twoStreams"	-6	"ZZ9"	9	FALSE	0
""	"twoStreams"	2	"ZZ9"	7	FALSE	0
""	"twoStreams"	2	"ZZ9"	8	FALSE	0
""	"twoStreams"	1	"ZZ9"	10	FALSE	0
""	"twoStreams"	3	"ZZ9"	7	FALSE	0
""	"twoStreams"	1	"ZZ9"	8	FALSE	0
""	"twoStreams"	0	"ZZ9"	6	FALSE	0
""	"twoStreams"	-2	"ZZ9"	6	FALSE	0
""	"twoStreams"	13	"ZZ9"	10	FALSE	0
""	"twoStreams"	0	"ZZ9"	7	FALSE	0
""	"twoStreams"	1	"ZZ9"	9	FALSE	0
""	"twoStreams"	-1	"ZZ9"	10	FALSE	0
""	"twoStreams"	-2	"ZZ9"	7	FALSE	0
""	"twoStreams"	-7	"ZZ9"	8	FALSE	0
""	"twoStreams"	3	"ZZ9"	10	FALSE	0
""	"twoStreams"	-4	"ZZ9"	9	FALSE	0
""	"twoStreams"	3	"ZZ9"	8	FALSE	0
""	"twoStreams"	9	"ZZ9"	10	FALSE	0
""	"twoStreams"	4	"ZZ9"	6	FALSE	0
""	"twoStreams"	11	"ZZ9"	7	FALSE	0
""	"twoStreams"	9	"ZZ9"	9	FALSE	0
""	"twoStreams"	-6	"ZZ9"	6	FALSE	0
""	"twoStreams"	4	"ZZ9"	7	FALSE	0
""	"twoStreams"	3	"ZZ9"	9	FALSE	0
""	"twoStreams"	16	"ZZ9"	7	FALSE	0
""	"twoStreams"	14	"ZZ9"	7	FALSE	0
""	"twoStreams"	6	"ZZ9"	6	FALSE	0
""	"twoStreams"	1	"ZZ9"	7	FALSE	0
""	"twoStreams"	1	"ZZ9"	8	FALSE	0
""	"twoStreams"	-6	"ZZ9"	9	FALSE	0
""	"twoStreams"	-3	"ZZ9"	8	FALSE	0
""	"twoStreams"	-2	"ZZ9"	9	FALSE	0
""	"twoStreams"	-1	"ZZ9"	6	FALSE	0
""	"twoStreams"	1	"ZZ9"	10	FALSE	0
""	"twoStreams"	-1	"ZZ9"	7	FALSE	0
""	"twoStreams"	2	"ZZ9"	10	TRUE	0
""	"twoStreams"	2	"ZZ9"	8	FALSE	0
""	"twoStreams"	1	"ZZ9"	8	FALSE	0
""	"twoStreams"	4	"ZZ9"	8	FALSE	0
""	"twoStreams"	1	"ZZ9"	9	FALSE	0
""	"twoStreams"	1	"ZZ9"	7	FALSE	0
""	"twoStreams"	-1	"ZZ9"	8	FALSE	0
""	"twoStreams"	-1	"ZZ9"	10	FALSE	0
""	"twoStreams"	2	"ZZ9"	10	FALSE	0
""	"twoStreams"	7	"ZZ9"	6	FALSE	0
""	"twoStreams"	-9	"ZZ9"	9	FALSE	0
""	"twoStreams"	-7	"ZZ9"	10	FALSE	0
""	"twoStreams"	1	"ZZ9"	6	FALSE	0
""	"twoStreams"	-1	"ZZ9"	7	TRUE	0
""	"twoStreams"	1	"ZZ9"	9	FALSE	0
""	"twoStreams"	1	"ZZ9"	6	FALSE	0
""	"twoStreams"	5	"ZZ9"	10	FALSE	0
""	"twoStreams"	3	"ZZ9"	10	FALSE	0
""	"twoStreams"	16	"ZZ9"	6	FALSE	0
""	"twoStreams"	0	"ZZ9"	8	FALSE	0
""	"twoStreams"	2	"ZZ9"	7	FALSE	0
""	"twoStreams"	14	"ZZ9"	8	FALSE	0
""	"twoStreams"	2	"ZZ9"	6	FALSE	0
""	"twoStreams"	0	"ZZ9"	7	FALSE	0
""	"twoStreams"	-2	"ZZ9"	7	FALSE	0
""	"twoStreams"	-6	"ZZ9"	10	FALSE	0
""	"twoStreams"	4	"ZZ9"	6	FALSE	0
""	"twoStreams"	15	"ZZ9"	8	FALSE	0
""	"twoStreams"	0	"ZZ9"	9	FALSE	0
""	"twoStreams"	0	"ZZ9"	10	FALSE	0
""	"twoStreams"	1	"ZZ9"	8	FALSE	0
""	"twoStreams"	-2	"ZZ9"	10	FALSE	0
""	"twoStreams"	2	"ZZ9"	7	FALSE	0
""	"twoStreams"	3	"ZZ9"	8	FALSE	0
""	"twoStreams"	1	"ZZ9"	10	FALSE	0
""	"twoStreams"	-2	"ZZ9"	9	FALSE	0
""	"twoStreams"	-7	"ZZ9"	9	TRUE	0
""	"twoStreams"	7	"ZZ9"	10	FALSE	0
""	"twoStreams"	1	"ZZ9"	7	FALSE	0
""	"twoStreams"	3	"ZZ9"	6	FALSE	0
""	"twoStreams"	4	"ZZ9"	8	FALSE	0
""	"twoStreams"	2	"ZZ9"	9	FALSE	0
""	"twoStreams"	-6	"ZZ9"	10	FALSE	0
""	"twoStreams"	1	"ZZ9"	8	FALSE	0
""	"twoStreams"	9	"ZZ9"	7	FALSE	0
""	"twoStreams"	0	"ZZ9"	9	FALSE	0
""	"twoStreams"	1	"ZZ9"	8	FALSE	0
""	"twoStreams"	12	"ZZ9"	9	FALSE	0
""	"twoStreams"	2	"ZZ9"	6	FALSE	0
""	"twoStreams"	9	"ZZ9"	9	FALSE	0
""	"twoStreams"	-3	"ZZ9"	6	FALSE	0
""	"twoStreams"	2	"ZZ9"	7	FALSE	0
""	"twoStreams"	2	"ZZ9"	9	FALSE	0
""	"twoStreams"	2	"ZZ9"	10	FALSE	0
""	"twoStreams"	5	"ZZ9"	7	FALSE	0
""	"twoStreams"	3	"ZZ9"	6	FALSE	0
""	"twoStreams"	17	"ZZ9"	6	FALSE	0
""	"twoStreams"	0	"ZZ9"	8	FALSE	0
""	"twoStreams"	0	"ZZ9"	6	FALSE	0
""	"twoStreams"	1	"ZZ9"	10	FALSE	0
""	"eightStreams"	-2	"ZZ9"	10	TRUE	0
""	"eightStreams"	5	"ZZ9"	7	TRUE	0
""	"eightStreams"	7	"ZZ9"	9	TRUE	0
""	"eightStreams"	2	"ZZ9"	7	TRUE	0
""	"eightStreams"	15	"ZZ9"	6	TRUE	0
""	"eightStreams"	2	"ZZ9"	9	TRUE	0
""	"eightStreams"	3	"ZZ9"	10	TRUE	0
""	"eightStreams"	1	"ZZ9"	7	TRUE	0
""	"eightStreams"	10	"ZZ9"	10	TRUE	0
""	"eightStreams"	1	"ZZ9"	7	TRUE	0
""	"eightStreams"	-2	"ZZ9"	9	TRUE	0
""	"eightStreams"	0	"ZZ9"	7	TRUE	0
""	"eightStreams"	-4	"ZZ9"	8	TRUE	0
""	"eightStreams"	1	"ZZ9"	6	FALSE	0
""	"eightStreams"	1	"ZZ9"	8	FALSE	0
""	"eightStreams"	9	"ZZ9"	6	FALSE	0
""	"eightStreams"	1	"ZZ9"	10	FALSE	0
""	"eightStreams"	4	"ZZ9"	8	FALSE	0
""	"eightStreams"	14	"ZZ9"	9	FALSE	0
""	"eightStreams"	-7	"ZZ9"	7	FALSE	0
""	"eightStreams"	3	"ZZ9"	9	FALSE	0
""	"eightStreams"	13	"ZZ9"	10	FALSE	0
""	"eightStreams"	2	"ZZ9"	7	FALSE	0
""	"eightStreams"	-2	"ZZ9"	9	FALSE	0
""	"eightStreams"	13	"ZZ9"	8	FALSE	0
""	"eightStreams"	2	"ZZ9"	8	FALSE	0
""	"eightStreams"	2	"ZZ9"	7	FALSE	0
""	"eightStreams"	2	"ZZ9"	6	FALSE	0
""	"eightStreams"	3	"ZZ9"	8	FALSE	0
""	"eightStreams"	-2	"ZZ9"	6	FALSE	0
""	"eightStreams"	4	"ZZ9"	8	FALSE	0
""	"eightStreams"	6	"ZZ9"	9	FALSE	0
""	"eightStreams"	-9	"ZZ9"	10	FALSE	0
""	"eightStreams"	4	"ZZ9"	6	FALSE	0
""	"eightStreams"	12	"ZZ9"	6	FALSE	0
""	"eightStreams"	17	"ZZ9"	6	FALSE	0
""	"eightStreams"	1	"ZZ9"	8	FALSE	0
""	"eightStreams"	-2	"ZZ9"	9	FALSE	0
""	"eightStreams"	1	"ZZ9"	10	FALSE	0
""	"eightStreams"	4	"ZZ9"	10	FALSE	0
""	"eightStreams"	1	"ZZ9"	7	FALSE	0
""	"eightStreams"	5	"ZZ9"	8	FALSE	0
""	"eightStreams"	1	"ZZ9"	8	FALSE	0
""	"eightStreams"	1	"ZZ9"	7	FALSE	0
""	"eightStreams"	-1	"ZZ9"	6	FALSE	0
""	"eightStreams"	3	"ZZ9"	6	FALSE	0
""	"eightStreams"	3	"ZZ9"	10	FALSE	0
""	"eightStreams"	4	"ZZ9"	9	FALSE	0
""	"eightStreams"	-8	"ZZ9"	10	FALSE	0
""	"eightStreams"	5	"ZZ9"	10	FALSE	0
""	"eightStreams"	2	"ZZ9"	9	FALSE	0
""	"eightStreams"	3	"ZZ9"	7	FALSE	0
""	"eightStreams"	-8	"ZZ9"	9	FALSE	0
""	"eightStreams"	-7	"ZZ9"	9	FALSE	0
""	"eightStreams"	15	"ZZ9"	7	FALSE	0
""	"eightStreams"	-6	"ZZ9"	10	FALSE	0
""	"eightStreams"	2	"ZZ9"	6	FALSE	0
""	"eightStreams"	1	"ZZ9"	7	FALSE	0
""	"eightStreams"	3	"ZZ9"	6	FALSE	0
""	"eightStreams"	14	"ZZ9"	7	FALSE	0
""	"eightStreams"	1	"ZZ9"	10	FALSE	0
""	"eightStreams"	-1	"ZZ9"	9	FALSE	0
""	"eightStreams"	-3	"ZZ9"	9	FALSE	0
""	"eightStreams"	1	"ZZ9"	7	FALSE	0
""	"eightStreams"	9	"ZZ9"	10	FALSE	0
""	"eightStreams"	15	"ZZ9"	8	FALSE	0
""	"eightStreams"	3	"ZZ9"	6	FALSE	0
""	"eightStreams"	1	"ZZ9"	8	FALSE	0
""	"eightStreams"	-5	"ZZ9"	9	FALSE	0
""	"eightStreams"	6	"ZZ9"	8	FALSE	0
""	"eightStreams"	1	"ZZ9"	7	FALSE	0
""	"eightStreams"	0	"ZZ9"	9	FALSE	0
""	"eightStreams"	6	"ZZ9"	6	FALSE	0
""	"eightStreams"	1	"ZZ9"	6	FALSE	0
""	"eightStreams"	-3	"ZZ9"	6	FALSE	0
""	"eightStreams"	-2	"ZZ9"	8	FALSE	0
""	"eightStreams"	0	"ZZ9"	10	FALSE	0
""	"eightStreams"	8	"ZZ9"	10	FALSE	0
""	"eightStreams"	-2	"ZZ9"	8	FALSE	0
""	"eightStreams"	2	"ZZ9"	8	FALSE	0
""	"eightStreams"	3	"ZZ9"	6	FALSE	0
""	"eightStreams"	8	"ZZ9"	10	FALSE	0
""	"eightStreams"	12	"ZZ9"	10	TRUE	0
""	"eightStreams"	2	"ZZ9"	10	FALSE	0
""	"eightStreams"	3	"ZZ9"	7	FALSE	0
""	"eightStreams"	14	"ZZ9"	6	FALSE	0
""	"eightStreams"	8	"ZZ9"	6	FALSE	0
""	"eightStreams"	-7	"ZZ9"	10	FALSE	0
""	"eightStreams"	13	"ZZ9"	7	FALSE	0
""	"eightStreams"	2	"ZZ9"	6	FALSE	0
""	"eightStreams"	0	"ZZ9"	9	FALSE	0
""	"eightStreams"	-8	"ZZ9"	9	FALSE	0
""	"eightStreams"	-1	"ZZ9"	10	TRUE	0
""	"eightStreams"	3	"ZZ9"	8	FALSE	0
""	"eightStreams"	2	"ZZ9"	9	FALSE	0
""	"eightStreams"	2	"ZZ9"	6	FALSE	0
""	"eightStreams"	2	"ZZ9"	7	FALSE	0
""	"eightStreams"	4	"ZZ9"	9	FALSE	0
""	"eightStreams"	4	"ZZ9"	6	FALSE	0
""	"eightStreams"	1	"ZZ9"	8	FALSE	0
""	"eightStreams"	-1	"ZZ9"	10	FALSE	0
""	"eightStreams"	3	"ZZ9"	9	FALSE	0
""	"eightStreams"	-10	"ZZ9"	10	FALSE	0
""	"eightStreams"	-1	"ZZ9"	7	FALSE	0
""	"eightStreams"	1	"ZZ9"	7	FALSE	0
""	"eightStreams"	8	"ZZ9"	6	FALSE	0
""	"eightStreams"	3	"ZZ9"	9	FALSE	0
""	"eightStreams"	6	"ZZ9"	8	FALSE	0
""	"eightStreams"	2	"ZZ9"	7	FALSE	0
""	"eightStreams"	3	"ZZ9"	10	FALSE	0
""	"eightStreams"	0	"ZZ9"	9	FALSE	0
""	"eightStreams"	1	"ZZ9"	6	FALSE	0
""	"eightStreams"	2	"ZZ9"	8	FALSE	0
""	"eightStreams"	6	"ZZ9"	7	FALSE	0
""	"eightStreams"	-1	"ZZ9"	8	FALSE	0
""	"eightStreams"	-5	"ZZ9"	8	FALSE	0
""	"eightStreams"	8	"ZZ9"	8	FALSE	0
""	"eightStreams"	-2	"ZZ9"	8	FALSE	0
""	"eightStreams"	2	"ZZ9"	7	FALSE	0
""	"eightStreams"	3	"ZZ9"	9	FALSE	0
