"","experimentPhase","trialnum","subject","task","noisePercent","targetLeftRightIfOne","resp0","answer0","correct0","whichStream0","whichRespCue0","responsePosRelative0","streamLtrSequence0","streamLtrSequence1","streamLtrSequence2","streamLtrSequence3","streamLtrSequence4","streamLtrSequence5","timingBlips","correctPos","responsePos","condition"
"330","main",169,"CL "," oneCued ",0," right ","M ","H ",0,3,0,2,"DQJOPLSZYWAUBFCGNIEXTVHMRK","UXFSWAZEJQMICBLYDVPKGHONTR","KYVXUJLNRCIOBTDGZSQPFEMHAW","VJWQDUEIXTHGMOCFNKSLRPYAZB","WRQAPCNZTHLJBSIFYGMUDXEKVO","CQXVNFKZWYTAJMIDOLRUPHSEGB",0,10,12,"Endogenous"
"331","main",170,"CL "," oneCued ",0," left ","A ","Y ",0,1,0,3,"XBMNQDPCTWHFAZIJSUERLKVOGY","DWNGHRBVISYEXAZJMQUOCKLTPF","GIVDMJSRZNLHYKQPBCUTFAOWEX","ZAXVJIOKCLUQPYERBWTHSNMFDG","YTHQFZRNOAVWLCJPMSXDKBEUIG","FWZOMBVASRTJQYIPDXGULNEKCH",0,10,13,"Endogenous"
"332","main",171,"CL "," oneCued ",0," right ","J ","F ",0,0,0,2,"WMXTRIBGZNFAJKDUVLYOQHPECS","KPFNCLQSHAUGDOVTEBIRXZWYJM","ANKCQLWBDFJVPTUZHOEYGIXRMS","WUZIPYJKSCRMBTXFLEDOHQVANG","OYNEIXJFDMAZPRLTVQCSUHGWBK","ZATYSRVWLBHICQDEJOFXNKUMGP",0,10,12,"Endogenous"
"333","main",172,"CL "," oneCued ",0," left ","A ","Y ",0,1,0,4,"WBRCVMDKEATHIOUPNGSQZXLFJY","NQJSRDCZYHXPALOIETGUKMVWFB","PIOBDXJUHMGQCWKAFVERYTZNLS","REBDAGSTKZMJHFOVNQIPWULYCX","LAZJDSCEKMPBNXHRYTIVFQOGUW","QCVDEAOXHLPTYBZRNGWSJMFIKU",0,8,12,"Endogenous"
"334","main",173,"CL "," oneCued ",0," right ","I ","D ",0,1,0,5,"MKNQRIUBPJETCHSFAYZWGLOVDX","WTFVSHADCNUOIKBYQLRJZXMEPG","NLVBFZTQWYCJKASXIMOUEDRPGH","INOGRDFZLUKTXJQWHBEYVPCSMA","DTZHKEAGVRWMUYILBCQSXNPFJO","GNLYMOHFKTRAJUPWZVBIQSXCDE",0,7,12,"Endogenous"
"335","main",174,"CL "," oneCued ",0," right ","S ","L ",0,2,0,3,"XJMYUACHEISDWNLQPKVTZOFGBR","QBSFLJEXHADYWVTOZPRIKUCMGN","CJWVPZLHQSXNTKYMUAEBDGFIOR","KQSOMEHWFLAXBTVDCRIUNPGJYZ","ACIXUKMLFWOBQHJVRPYDESNZTG","HPDSIKGOTFZMYXLCQNBJEWAVUR",0,6,9,"Endogenous"
"336","main",175,"CL "," oneCued ",0," right ","W ","Z ",0,2,0,-4,"VPJMLQHINGDATZCKUSYRBWXFOE","WLIVGJBUKQXPMOCSFYZADTEHRN","DPNWCYUZTLVHQAKMRFOGJEBISX","AQDWLVGXBPNMYFKZIHCRUJSEOT","ZGKMXBQRIDSUJFOPHCWEYVTANL","XPJDFZLAYVHGUORSBIKTMCQWEN",0,7,3,"Endogenous"
"337","main",176,"CL "," oneCued ",0," left ","G ","L ",0,3,0,-1,"ZUDAWIPNQMHJFECTOVXSGYBKLR","CIWBHYVMEPNLJGSDRUAXQZOKFT","ISEWOCXRUNJVZKAGQBFPMLHYTD","NWHRSYEKGLFQTMPCBXOADUIZVJ","ULBZGQDCWJSYMIKVPHETNOARXF","KYXPGABUSNQRLMECZIJOTHFWDV",0,9,8,"Endogenous"
"338","main",177,"CL "," oneCued ",0," right ","W ","V ",0,2,0,4,"NDUSHJGPEYWKRMVOXFTAIBLCZQ","WNAQKGBOYSPZETVXFRUICLMHJD","GSCPJKFIZVYLEWUMHAXORTDNQB","HSUJYDKOLNPFWGZITBAVMRCXQE","LMSVQOIJHZKTDEURFXPNYGBAWC","MUGFIONPAJEHXSQDRTLVYKBZCW",0,9,13,"Endogenous"
"339","main",178,"CL "," oneCued ",0," left ","T ","W ",0,5,0,10,"PMXUJCLABWSTYZGHQNOEKFIRVD","OMBVIUNZKYLFEAGCWHPQDXJRST","VBUFDSKZTLMPROHXCWAJNEYIQG","TDHGKLVBYCXIERSWNZMJAUFQPO","RXUYQNPDGSHETMLOCZVJFIKWAB","IARPCXYLWSFBONJDQVTEZKUHGM",0,8,18,"Endogenous"
"340","main",179,"CL "," oneCued ",0," left ","A ","Q ",0,5,0,3,"OHUDWTVEYGQJMZCKANRSBFXIPL","HSCEFQKAINULDJYOZVXMPRBTGW","MWLYURCGDZJBKQVNEPXOSAHIFT","TGPYXMQJKCLVFZDINRWSUHAEBO","BQVOZAPLGRNIUSDMHXFTJKEYWC","LNPRUVEBJZQWMADIKGTYCXHOSF",0,10,13,"Endogenous"
"341","main",180,"CL "," oneCued ",0," left ","B ","S ",0,5,0,2,"ULEDKSBVJFHYZRXWAIPMQNGTCO","UDRJMWCQTIOZGFKEAPSBLVYNXH","SQKTFMIOJNGYRBLEUXWPVCDZAH","TVFWBLEYOPNKUIMSDXZQGJCHRA","WSHOTFPMGYBEXKIRQDZNCJUAVL","YTJGRKXWPSVBIEMDZCLQNHUOFA",0,9,11,"Endogenous"
"342","main",181,"CL "," oneCued ",0," right ","S ","S ",1,5,0,0,"ZXCLGUKQBMNTJHEDAROWPIFSYV","YEIBTLOXNFKVAGSCZWUMPDJHRQ","JZVYUNDMPHQIFRLGCWXEBSOATK","JDBRISFKEPWTZCXGLHQVOYMUNA","OJXZEDGHMRNKCSFWQPUATVLIYB","GMZYIVLSWPRXOFCBDAKNQTHUEJ",0,7,7,"Endogenous"
"343","main",182,"CL "," oneCued ",0," right ","T ","J ",0,2,0,-5,"UZXFDGLBNEPVMWAORICHJTQYSK","TGKRMEWIOLUVPDHNQCFBSAXZYJ","VUZGNTKLPAJHOYQFSIDBCERXMW","GTVWDBKNZLPAUJECQIHSMXYROF","YKPOFIJEVQADZRBSLNCGUWTXHM","SRPTYVMDWHJCFOLZBNIEGXQAKU",0,10,5,"Endogenous"
"344","main",183,"CL "," oneCued ",0," left ","Q ","W ",0,4,0,3,"BHKLURXNEIQTPSJMZAYWOCDFGV","QEBTZUFWJKLHGRXNIADYSVCPMO","WPKMZASBGIJYVCOLETRHNDQUFX","WQCMZKVNFDREISYATLOGUJHBPX","MHDZUTNOVBWIEQRLJFKXCGYAPS","SAOMGICBEWZJPKQLHYTRFUNVXD",1,10,13,"Endogenous"
"345","main",184,"CL "," oneCued ",0," left ","M ","Q ",0,3,0,3,"BURHVGKJFTINEPWMOSCAZXLDYQ","NKDAXOEMCVRBZTIPJYUQFGSHWL","XUEVFAWJCGZIYDQLORPMNTKSBH","WZNCFGVQKLMIBEJYRHSPDTXOUA","ONZJHEBSKTFRDUXAQWCPMLGIYV","SBMNQRYEVWLKAZCJHIDUFGOTXP",0,7,10,"Endogenous"
"346","main",185,"CL "," oneCued ",0," left ","T ","N ",0,5,0,16,"VSGQTUHNRZWELMBYPAFOKJDXCI","VMGSBZNEDYFLIWOPCAXKUJTHRQ","ESIDOYBKJWLXHPRTQFZNAUVCGM","YBWFPKVSOUNTIGHQAELZCRMXDJ","PCEGLHROWQJFTSBVNAYZKMIXUD","OPMGVAWIDNCZYXFJKQSHBURLET",0,9,25,"Endogenous"
"347","main",186,"CL "," oneCued ",0," left ","I ","C ",0,1,0,5,"EIJMZTNLBXPFHROGKQDCUAWYVS","VLUGNAMOCFWXYISEHTZRKPQDBJ","RXYFUOANSQLDVZTIHECPWGJKBM","QPONTKFWBDHIJSZXULVGARYECM","PHGLTOXMVWRZUQICBKENSDYFJA","BRTLSGPEVAMQXOJYFCNKIUDWHZ",0,8,13,"Endogenous"
"348","main",187,"CL "," oneCued ",0," left ","Y ","F ",0,2,0,3,"MBUIKJVXSNQCLZHDOPGTWRYAEF","JMYWKPHARLXFNUIVGQCEDTZBSO","PJOBSMFRXYUZTHLDIAEKWGCVQN","KCLWNHPVYMJTBUEQZRISFXGADO","MFVKADZRENQBGWOJTUIYHCSLPX","EJXGOUKATNQMFZSPVDBYRCLHIW",0,6,9,"Endogenous"
"349","main",188,"CL "," oneCued ",0," left ","D ","A ",0,1,0,5,"IRNEJDTHFXKYVOCLSWQBUZMAPG","VWYOUJZANGXLDPFQTESHRBKICM","TNMIPBDOWQCZFJRHKUGYVLSEXA","AVCOSMFIWRXZTDUNBYJPQKHELG","TFZLJANKPCSBVEYDORGQUIMWXH","IGRDVHCUPMSOWTBJAEFKXZNQYL",0,7,12,"Endogenous"
"350","main",189,"CL "," oneCued ",0," right ","F ","M ",0,3,0,7,"ARQIZVSLPYTHEBOJGXUNCWMKFD","FRVGUNSZTXKJAHOQDLMPCIWEYB","JELBCNUHKPGWZTYDFRASMOVIXQ","XPIABTMOLREGCFQDSUYHNKVZJW","LFOSHCWZIQGVANKEYJRXDTUBPM","GPSVRLZEQJUDXICAFNMWKYHOBT",0,6,13,"Endogenous"
"351","main",190,"CL "," oneCued ",0," right ","P ","I ",0,1,0,4,"JEFSRPWLOTCAKHDZUBMINYVGQX","CULGVKODIRAXPYWTZJBESNFMQH","YZCPXEUVWKMQSRTLDHGIANBOFJ","MZYEWIBCURXLDFHVPJNTAQGSKO","CLRTFMVPNDXHYIZBOWKEAGJSQU","FNVRWQMTJGPUIAEXCLZBKYOHDS",0,8,12,"Endogenous"
"352","main",191,"CL "," oneCued ",0," left ","Z ","G ",0,3,0,2,"NZTJDLKCUOSYIPRHXABWQMEVGF","CRFNUGPJBTYZIWMEDHOXASLKQV","LXIWRSDBHZETYFMUOKGQJNACPV","XTJIRDBYGPZVHCQKWFALMSUOEN","HVYGBSDNUCPLQRMKOFJZEXTWIA","EBYSZTFHGVNOAPDWJQCLKMIXUR",0,8,10,"Endogenous"
"353","main",192,"CL "," oneCued ",0," right ","J ","D ",0,0,0,5,"RYCLIHTDOWUVJFAPESXMQGBKZN","SDMRAWPNBFTKGCLIQVUYEHJOZX","DXMSYLAZHITQBUCWEKJOGNRFPV","CXBVSAFZKUHDNROPEQJGTLIMYW","UTPCXHGWRIKEOSABMLNFQDJYVZ","EXCMUWHAPSGOINKDFBZTQRLJVY",0,7,12,"Endogenous"
"354","main",193,"CL "," oneCued ",0," right ","P ","C ",0,5,0,8,"GSHWRINLKXQDPYOZMEVUCTFJAB","DXHAMFZIUQRCOBSKWLPEGTJYNV","PARXDNEFWTVJZBLCQOIKSHYUGM","XFWHLTVGBIQDAUYPSZNCRMKJEO","YVGMPXQTWNDOFJLSBKCZUIREAH","GLZHQSOXDCYITVBNKPUEMRWJAF",0,9,17,"Endogenous"
"355","main",194,"CL "," oneCued ",0," left ","A ","T ",0,1,0,3,"HVKZGSRJBAITXPDWMQNEYCFUOL","BXGUZFEQYRTSOAHDNMICJVLPKW","YAJPTCOFVBSNQMKIXERWDLUZGH","WFVXJORHANBIMGDUEPTQZKYCLS","VDGYMJZQLFXOURPNEHIBCWKSAT","FWBYVLQHRECGTNKMIDAXUOZPJS",0,10,13,"Endogenous"
"356","main",195,"CL "," oneCued ",0," right ","M ","C ",0,2,0,5,"LKJCWUFSIABQXPEOVHRMYTGZND","LHOBSYTFVKUMDZRWIEQGAPNCXJ","GEDASPFUCBQIKMYTVRJZHLWNXO","ZEJLGNICVTUPSKYHRXFMWBQAOD","SNGLPWUIJOTXVECHBAFDYQZKRM","PHYQCKAZXSVMWTLRGFBOEJUNDI",0,8,13,"Endogenous"
"357","main",196,"CL "," oneCued ",0," right ","J ","A ",0,2,0,3,"JROGZDXHAWPNTFMKCSQILUEVBY","TSOACXNBWKIHVJQEYPMZGRFLDU","TKEPZGSDXAQRJNIOBYHWUFMLVC","NHSUFDBZTQGPYLJVROKMIEXCWA","ITLEHWMGDYPSNVKBCJFUQORXAZ","HVRFUYQTIPCDNWJESKZOLMAXGB",0,9,12,"Endogenous"
"358","main",197,"CL "," oneCued ",0," left ","E ","C ",0,3,0,5,"VWSAEZULTGCMQBPJNYXRODFKHI","QBPAHGDUNMJOKIVYTEZLSFCRWX","CQUVOLFZTNIJHRAXYKWGEPMSDB","DTQJOPCVBULEKAWHRFGMSNZIXY","WGYCEXOBLDQPKAJSRHFZIVUTNM","MJRKXDLQUBNHSYOPECFWGVAZTI",0,6,11,"Endogenous"
"359","main",198,"CL "," oneCued ",0," right ","W ","C ",0,5,0,12,"FEGJXUZOTLVAHIPCWNKBMYDRQS","DOVCYAHEXGZIJWNKRLUSMPFQTB","QJKYEUMTBPFWDSVANRGLXCIHZO","KOLHSYFCRGQAIXBNVWJTMZDUEP","HNFGBQYWEVAUDOLITJKZRPMSCX","AOYDTSBXNMCVLZQURIHEGPWKJF",0,10,22,"Endogenous"
"360","main",199,"CL "," oneCued ",0," right ","A ","S ",0,4,0,5,"GATRVPKLZSUJWYIFBXMOHDCNEQ","FQNWXJRGHIVKMTUCDOAEYLZBSP","BTOZIJVKQRFMECUNYWDGAXLSHP","QENIWBAFHMKZPRJXLCYGSOVUDT","XBVLRUSKONDAGIHZWMTCFYJPQE","TBAJRXEYWMGSNHQLFDZKCIPOUV",0,6,11,"Endogenous"
"361","main",20,"EC "," oneCued ",0," left ","W ","N ",0,2,0,13,"SFMYHVEZCWNIBOLJGDQKXPUTRA","BYJTGONDSCWRPZIKLUAVFXQEHM","FEOIHZDNJQVKLBPCUATXWYSGMR","NQXYWADKLOCSZTFHJEVRGMUPBI","EYSFWZKLTVJRNCBAQXIHUPDGMO","FDUWOVLSQAJCGXHTYZRNBKEIPM",0,7,20,"Endogenous"
"362","main",21,"EC "," oneCued ",0," left ","H ","D ",0,0,0,2,"QBPUOIDEHJGAWSVYTXLFZRMCKN","MEHLJFRBWKOXIDNVAQPCSTGZYU","FRYJHOMZKLPBNWITXVSUQAEDCG","LSVHZFJRPKBTXIUEDGWAYMQCNO","YDBEOKVJXCPGHNMAILUWQFZTRS","QOXUTEWRKCBZMNGHSIPJFAVDYL",0,6,8,"Endogenous"
"363","main",22,"EC "," oneCued ",0," left ","T ","C ",0,3,0,1,"TSHQIXFBZEPDALVYCMKRJNOWGU","KEYNXCSJRMIABFGHQDOLZVUTPW","AWRNMPVZKJGQYHIDLUFBTOCXES","KOBADXGPQFCTNJHUVLRIZMSWYE","INQPYTFRSOJKGXDLEWABUHVMZC","QYLFBESGUACTJIRXMNPZDKVHWO",0,10,11,"Endogenous"
"364","main",23,"EC "," oneCued ",0," right ","E ","Z ",0,3,0,6,"PIOGLHAFXWDYREUCNMVZBKTSQJ","QALFVONZEWTPKHIGYDMXBJURCS","AXKRGFIEHJBVZPNCSMLWQDYTUO","DRXTHPZVFLQYEBSUOWAJIGMCKN","XUNDAKZMVJRHGQEOWSLTYCIPFB","UFXDWSVICGPEHLONKQZYMTBARJ",0,6,12,"Endogenous"
"365","main",24,"EC "," oneCued ",0," left ","P ","V ",0,0,0,14,"WDIMXCAVQYGHEFJNKLBTZPUOSR","CBIVUPLOGTWAHYQJKDRNZEXMFS","XCWYVEKIDJHBOQRMZFNASPLGTU","QYKHLTBVNECZSXIFAGWPUJORDM","LMWIGRQYKEVSUOBPDCTZAJNHFX","FMVODCLTBHEUGNWAPIJRZYSQXK",0,7,21,"Endogenous"
"366","main",25,"EC "," oneCued ",0," right ","L ","U ",0,0,0,-2,"IZJGPALFUYHXMBNWRSTDOKEQVC","VRBAWLXTCUQEPKGOSHIZNYMDJF","TILKVZDEJFCUSWNXPARBQHGYOM","ADYTVFHPMUKISERWLZNOJGXCBQ","TGVLHKCZDERXIAFWMBUYPSJNQO","QFNZGTAWLODRIHSMJCPKVYUEXB",0,8,6,"Endogenous"
"367","main",26,"EC "," oneCued ",0," left ","Q ","Z ",0,0,0,1,"YWFSONKRBZQXUMGVTDJEILCHAP","PFMIDNJGROHAKLXQYWTZVSBCEU","QNSXFBCAEUKYPHGLIMTDVZOJRW","SXZLDFJGNQMPHWCYRUEIAOKBVT","XQIZMLUJRGYDNPEVWBKTHAFSCO","OPLWCIKBZGEDQATJXVNSHUFMYR",0,9,10,"Endogenous"
"368","main",27,"EC "," oneCued ",0," right ","C ","R ",0,0,0,12,"TAHYKWOBSNRFLGZUEIDQPJCXMV","SHVZKJCRUTLXOEYFBMPNQIWDAG","ZBPGXISFUTWOHLMQRKDEVJYANC","FHVLKOQACZDRWMUESPYBNGTJIX","CBWGVHEFJQYIPRNUKZMOSDTALX","WCZYQFHTDAJEISPXKGBVLNURMO",0,10,22,"Endogenous"
"369","main",28,"EC "," oneCued ",0," left ","H ","T ",0,2,0,4,"LWMJTUXADQKNPZOGSYIREHBCVF","GNABWIDEYZRPLQTSUFHKMJVXOC","UCKQXZWGTRIPHFNEJBALMSODYV","DFLHSPVEQBGZYXWIUTCJNMKRAO","AHBGOZYTIMLVFSEQKNDXRWPCJU","OMQZLBTCEIFHDSRXYPGNVAKWUJ",0,8,12,"Endogenous"
"370","main",29,"EC "," oneCued ",0," left ","X ","J ",0,2,0,7,"OXWQUMHSZRLDVIPGKJTBFCNAEY","TPMVICHNKJWDOSEGZQULBXRAYF","GRTUKNJSOQHCDXAIFZVWBYLPME","AFGWNXZKTPDHQYJRUCMLOBSEIV","ZFGXEYTRDOLKQIMHWABNVUSPJC","GYPKSACVMJTDHBXWEIFLZQNUOR",0,6,13,"Endogenous"
"371","main",30,"EC "," oneCued ",0," right ","T ","S ",0,3,0,7,"HWSDTIXLCFKEVBUAZGQPNMROYJ","ILOSDHANUEVWFZQPGJRYTKBXCM","ZLHXQRAOBDSTEUWYJKNIGFPVMC","PVUYZEOQSHLGXCMTBJAWIKDRNF","YNCRWJSHKFVXLAPUMTDQEZIOGB","CIDNWBRAVYOMJPQFLXSGHKETUZ",0,8,15,"Endogenous"
"372","main",31,"EC "," oneCued ",0," left ","W ","O ",0,5,0,-3,"YFGQAJIRKMOWXPBVHTNCEUSZLD","FKOITUVDERSYHCGABWMXPNQJZL","OAULENJVWYFGIQKSXZCPHDRTBM","GZAMXVPTKSENDFCIYUOHRLJQBW","VYDGPIRKAQUCWLOHEFBNSMTXZJ","JKBMTUWAZOHGPVXYIDCELSRFNQ",0,9,6,"Endogenous"
"373","main",32,"EC "," oneCued ",0," right ","S ","K ",0,3,0,4,"XHULYIZRMBGWFENCPOVJQTSKDA","LIKADWTMGEBXYCFOVHPNSQRJZU","QAJUOTSFXKBENYLPVRDHGIZMWC","UGRYQJAKBNXSIHTECDMVLWPOZF","KUVSBMPAIXEGDFJZCYLTHQNRWO","TGYUMIZANCHVKOJDXLSRPEBQWF",0,7,11,"Endogenous"
"374","main",33,"EC "," oneCued ",0," left ","T ","T ",1,5,0,0,"HXEMSDWOFVNYRBUCQAGJPKILZT","CSIEOKTBZNDFLJWHURYMGQVAPX","PVYLBIJWMTGASZDEFQCUORHXNK","LRZVUWFEHYTKPIXSODCQMBNGJA","EZTNWHFLCRUYSOQBJMKXPGVIDA","PXGRVCYZMFTNUHOKWESQJBIDLA",0,10,10,"Endogenous"
"375","main",34,"EC "," oneCued ",0," right ","U ","M ",0,4,0,7,"LACMKTSXNOERDIWJFPGBVYHQZU","JLYAKMZBNRPSOHCXIFVUTQEGWD","KTRWDJNBCEQOFPXAVIYMHSULZG","RBGVDHUOAJFQZPKCILWMTSEYNX","BIOWEYMAPZDFRUKJLNHVXQTSCG","MZYDFXIEKSCRHPALTQBOWVNUGJ",0,6,13,"Endogenous"
"376","main",35,"EC "," oneCued ",0," right ","M ","X ",0,2,0,3,"QSWKMHPEGZOYAVILBXFRDNTJUC","QHGIKNFXJLYZAPSWMERUBTDOVC","YTPDFQSGBXEZMCKHRJULIANWVO","YQREFHUADXBTLNJKSZCGWVOPIM","YIXOLUTFPEQHNWCMDZVGABJSRK","HFYAEPSWDZGOVJTIKLRBQNXMUC",0,9,12,"Endogenous"
"377","main",36,"EC "," oneCued ",0," right ","A ","J ",0,4,0,2,"IGXBYAWRTVOKZNJCMPEFUQSDLH","RTQJOEYNZGBLVXUMFKCDPAIHWS","VELDSOWQJTCIMRFGYPXAHNZBKU","JPZMVSCXUYKRANIDFHQTGLEOWB","MDKYNVCLPJGAQWFETBORIHUSXZ","TRWNAJUQYSVCBKZXMHDLIEPFGO",0,9,11,"Endogenous"
"378","main",37,"EC "," oneCued ",0," right ","W ","U ",0,0,0,3,"GNPCVQXHLBUTJWAZOEKIYDFSRM","YITNSZQFRMWVEKXPUGOJLHDCBA","IZVUFWOYGLDAMBJHRQSEXTNPKC","DXUQYKGFMZNROAPSLTWHJVBICE","WXKFAUVNPIJCLYHMSQGOEBDRZT","HFLEWISMJDNCYKABRGZPVUOXQT",0,10,13,"Endogenous"
"379","main",38,"EC "," oneCued ",0," left ","M ","H ",0,3,0,6,"CZVHXKIBUYGPWSLOTEQJMDARNF","WXJCLNAEMUBYFVSHTRKGDPIQOZ","QXGVZOELMAPRHCDUWJIFNTKSBY","WUBOLTEDHFXGNRMZSCAYVJIPQK","YDUNXHCJZFSQMKPOGLVEARIBTW","WFKADPQJSGEBHXTRMOVYICNZUL",0,8,14,"Endogenous"
"380","main",39,"EC "," oneCued ",0," right ","B ","A ",0,4,0,3,"KRVNMGJTFOCPHUIQZBXWLESDYA","TQJUDYGLAOHKBCNZEWMIVSPFXR","ZXWQADNYBLTURJGFECHOVPKIMS","COLNSTDJZUWARHPQIFEBXYMKGV","PXLKJDRAIFBNUQVZWOSHGMTEYC","WNDHUEIBZCRTJXYGVSQPAOMLKF",0,7,10,"Endogenous"
"381","main",40,"EC "," oneCued ",0," right ","X ","E ",0,3,0,3,"CNZSJPWYEVAOIGTXQLDFBUMRKH","XQORINEPMSJLYBKGVATHFDCWUZ","NSVWYIEGAQUOLJKBPXTMDCHFZR","GLUWPCKRTENFXYVABZSIJMDHQO","MTDXCAULQPINYHESKVRFJBGZWO","GCOHKWVTBRNEZIAQPXLDUYSFJM",0,9,12,"Endogenous"
"382","main",41,"EC "," oneCued ",0," left ","S ","U ",0,0,0,7,"IRQHJVNLWCUBTAPODSYMEZGKXF","MCKOGDHAYPWESUTZBNQFVXRJLI","DOIRWUSKYXJHAGNLVETMQZFBPC","POLFGJUKIRQVTCNSHBWYMDXEZA","MERAXHTNICJOUQZLFVYKWPBDGS","WNEOYSVCTURGFLXKBIPJZQAMHD",0,10,17,"Endogenous"
"383","main",42,"EC "," oneCued ",0," right ","P ","V ",0,1,0,2,"QBMWXCNYHPZLGJVTKUIRDOAESF","WJQGTFDVMPIREBOXNSLKCHZYUA","SVJMZRLAPIDGCQXOEYUBKTNWFH","QINWPJSOFHDAXYEVZUBGTCKRML","YFNGDQIXJWUOECASPVKZRHBTLM","GZAELOYSDFRQNTMPCIVWKUHJBX",0,7,9,"Endogenous"
"384","main",43,"EC "," oneCued ",0," right ","N ","A ",0,3,0,4,"ZWGSAOLVXHKTCRBPYEJFNMQIDU","PNBHJRWVCKQIETUXMFDYSGOAZL","JECPNIZMUKSBHVDXWAYOQFGRLT","QEYXKJASOVNLMIHPFWRCDBUTGZ","HLGCINTEYVRMKPBUSAWOFJZQDX","FUQIMRYJLVOXHPKNDZBSWCAGET",0,6,10,"Endogenous"
"385","main",44,"EC "," oneCued ",0," right ","B ","H ",0,5,0,6,"VLONCJRGPFYXAUWEZIHSTKQMDB","TFLQVGOBUSRZEPINYADJHWCXMK","OQBLGVIXSHKAMCDZURTNYWPJFE","UKRDJZINWBHGXAVPQFYLCMEOST","UWLDRSYZFJENXIVBOMQPCGATHK","XAUGENJHFWPQOBKLZMRSCDTYVI",0,7,13,"Endogenous"
"386","main",45,"EC "," oneCued ",0," left ","G ","V ",0,2,0,2,"DPECWTRNJAFYKVHIOUMGLBSZQX","LANCMYWEKXGJRPZFUBIQHSODTV","DTOZMISPELVUGCXKAWHRFJQBYN","ZSBQNWKRDUPCALGMYVHTXFJOEI","AOTNXYRBEVCDKUHJFSWMIPLQZG","GWHROZEKSCJVUQBYDTLXFAIPNM",0,10,12,"Endogenous"
"387","main",46,"EC "," oneCued ",0," right ","T ","T ",1,0,0,0,"FMKXACIWUBTOEYNSPZRHVGDJLQ","QSHYZWJEDLFRBXIKMGVTUOPCNA","VFDGEAOLPNSIXJUHMBWTZRKQCY","JKAOPCSQZYTGVFNHUWRIDMBEXL","BZLRMUYCTJHWFXVDIOPGASQNEK","NPGKYJMWBCQFIVHZXRSOUDAETL",0,10,10,"Endogenous"
"388","main",47,"EC "," oneCued ",0," right ","S ","W ",0,0,0,19,"YBUEAOWGLRNHTKIXMPDJZQVCFS","AKXDTNPZRFEGBOMCIVUYSWQJLH","NWFDBKECVZULTJHMAOGQYSIRPX","WFYRDKVAZBISJTLOMHCQGNXUPE","ELHVUWGFAKPZMDBCRTINSJYXQO","MKYIRPADGUWCOHZVXJBLTFNEQS",0,6,25,"Endogenous"
"389","main",48,"EC "," oneCued ",0," left ","N ","B ",0,2,0,9,"XFCJWDEPOILHUQTSVKZYNMRBGA","UWGKVHMEQOYCPXSTBZNIJDAFRL","EZCJWRBDMFUTPSXNIQYAVKLHGO","VGDUWYNXKPIASZFJLQROMBHTEC","GUWAMJKBCIPFSHYOQXENZVDLTR","ZIMUNCGKEHVDFPABWTSXROJQYL",0,6,15,"Endogenous"
"390","main",49,"EC "," oneCued ",0," right ","E ","E ",1,2,0,0,"JNOQIKAVCRYDXBHPFULZWTEGSM","ULKZMTPVYJWQGRHNSCIFBDOXEA","AHIDGWBYFEUXPZLTORMVQNKCJS","DJUSCWMQVGANTELOFZBYRHXPKI","UCEKOHIQFMNGTBDXVPRYJLZAWS","AFXTZJIUBKEPMRSHWQNDYVLGCO",0,9,9,"Endogenous"
"391","main",50,"EC "," oneCued ",0," left ","R ","G ",0,1,0,4,"EDZOCABGKUYVJRHXQNTLMIFSWP","LHMUQDFGOCIRNPWKXZJBSVEYTA","SAYCIRXJZTDLNHVPKUFQMBWEGO","IYJNUKFXLTMCASOVDQPWEHRBZG","CTYQKOZBGJMULDSAFRXNHWPVEI","WZJCFIAEKXVHBQMTDNUPOSYLGR",0,7,11,"Endogenous"
"392","main",51,"EC "," oneCued ",0," left ","Y ","W ",0,4,0,1,"OEJLZCFXIBRDSYNAWTKMGUVPHQ","UOMFKSIDYJBLHPXEGQCNZWTAVR","POGTXHJFRLIDQKSCUVYWMZNBAE","LQWUHYEJFGDPZMXVRSIANBCKOT","UBZNGJEPKWYCAVSFMOLDHQRIXT","SEYCOGDJVIHKUXFQTWZARNMLPB",0,9,10,"Endogenous"
"393","main",52,"EC "," oneCued ",0," left ","P ","K ",0,5,0,4,"MJSACHGDLQNXBRYWUPKOZFETIV","MXNRVKUTQSEWPFCYDOGJZHAILB","KITBUNCWRSMQHLJDOEVYPGAZXF","JARIDPWZGHUSCXQONKTYEBVFML","TONFHGAVDXZBMQUCWJKYPLRSEI","TCDQYZXSKNOWPGEMAFUHJRVBIL",0,8,12,"Endogenous"
"394","main",53,"EC "," oneCued ",0," left ","B ","C ",0,0,0,3,"GEURHWFPCLZBAMVJQNKXOIDTYS","RPJAIYWEBGHQCNMSLTUDXFKVZO","EIBNRZMYXVSAKQJOUPHTLWGDFC","BCZTYUVDWROEHSFXAPKJNMLGIQ","ZESLQWYHJFXMKRVICBGAUPODTN","USBWMGHLJNODVAPTYQIZRFKXCE",0,8,11,"Endogenous"
"395","main",54,"EC "," oneCued ",0," left ","H ","R ",0,5,0,9,"NUZQHKOWBMLPDTAFIRYJGVSECX","HDLFABQSEVXNZTPYMROUCJIGWK","VHJSBYDXCZWPQUEGRTFIKNMAOL","OHMEDIGZUXVCNALKRWYTFQJPSB","VQERMDPZLAUWBGHTJNXFCIKSOY","VACPWFGOURZEYLQKXMHTNSDIBJ",0,9,18,"Endogenous"
